id,acc,label,uri
f87f9266-f391-52a6-b268-d05b8e106e74,9276,COPB2,https://www.ncbi.nlm.nih.gov/gene/9276
4d327fe0-f48c-5bd9-9ca9-089fc20e9965,23753,SDF2L1,https://www.ncbi.nlm.nih.gov/gene/23753
b8f6bd90-47aa-5902-9f9e-9832a2fecb48,3313,HSPA9,https://www.ncbi.nlm.nih.gov/gene/3313
1496ab36-6e77-5b64-8a7c-0f42c8aaae97,10576,CCT2,https://www.ncbi.nlm.nih.gov/gene/10576
0af91c01-068c-58d1-ab33-55c80fb50acc,6767,ST13,https://www.ncbi.nlm.nih.gov/gene/6767
d4474ebb-46fe-5712-ae4f-47faf3ee262f,3310,HSPA6,https://www.ncbi.nlm.nih.gov/gene/3310
ccae131b-a9a4-5fcb-93ca-5663417a2afe,957,ENTPD5,https://www.ncbi.nlm.nih.gov/gene/957
c855541b-b23f-5bd0-85ab-fa1f906160b4,3309,HSPA5,https://www.ncbi.nlm.nih.gov/gene/3309
0839011e-d780-599f-b672-f9c3340c09bf,10728,PTGES3,https://www.ncbi.nlm.nih.gov/gene/10728
01bdad9a-7a78-5ba2-81d4-af4857081b9d,3305,HSPA1L,https://www.ncbi.nlm.nih.gov/gene/3305
a7ef4d71-4026-5610-b342-4512b33ef424,3312,HSPA8,https://www.ncbi.nlm.nih.gov/gene/3312
b8b4c663-3ff6-509d-97da-38896d2c6826,374407,DNAJB13,https://www.ncbi.nlm.nih.gov/gene/374407
d83da62a-feb5-5cc7-b654-ba515a94e858,3306,HSPA2,https://www.ncbi.nlm.nih.gov/gene/3306
7cfdf937-3a33-53e4-896d-ac047f2d7ddb,79982,DNAJB14,https://www.ncbi.nlm.nih.gov/gene/79982
e0d070f7-2910-55e9-96cd-bebc1d60cff2,3336,HSPE1,https://www.ncbi.nlm.nih.gov/gene/3336
df843259-c7c8-549f-bcdc-a12a7b265b75,202052,DNAJC18,https://www.ncbi.nlm.nih.gov/gene/202052
3c79df11-7bea-5d8c-a0bf-c008243787b5,2580,GAK,https://www.ncbi.nlm.nih.gov/gene/2580
1608544c-71cb-569e-ac10-826fd91fb7e0,7266,DNAJC7,https://www.ncbi.nlm.nih.gov/gene/7266
005792d3-3027-5907-9fbb-030653a1b9e4,54788,DNAJB12,https://www.ncbi.nlm.nih.gov/gene/54788
e7d9f887-effd-5447-bf79-aca717fb75fe,3303,HSPA1A,https://www.ncbi.nlm.nih.gov/gene/3303
4617f090-25dd-5c6f-8e8c-3d51d32fbb11,3304,HSPA1B,https://www.ncbi.nlm.nih.gov/gene/3304
bb83901d-f24b-5f15-839b-4b66de0ba3b9,30001,ERO1A,https://www.ncbi.nlm.nih.gov/gene/30001
5c274934-ea09-5100-9401-2dd0329e730c,9403,SELENOF,https://www.ncbi.nlm.nih.gov/gene/9403
f7eb12c2-26e2-5d28-b6d2-d72271aa003c,51182,HSPA14,https://www.ncbi.nlm.nih.gov/gene/51182
16e48006-6f0d-5f5a-9ac0-c713b5bbe47d,6782,HSPA13,https://www.ncbi.nlm.nih.gov/gene/6782
c49be37d-34a9-5eb5-8b4a-d21eeb8e28bd,3337,DNAJB1,https://www.ncbi.nlm.nih.gov/gene/3337
a5b2c46c-e83c-5dce-94a9-9fc428d607b8,131474,CHCHD4,https://www.ncbi.nlm.nih.gov/gene/131474
600a4489-3edb-56f8-b24c-57a0085c3949,573,BAG1,https://www.ncbi.nlm.nih.gov/gene/573
9e6760de-9040-5d1e-83b0-26ede8d01096,25822,DNAJB5,https://www.ncbi.nlm.nih.gov/gene/25822
5ef29f72-028d-5ec7-882a-84d4d7a9a87b,11080,DNAJB4,https://www.ncbi.nlm.nih.gov/gene/11080
9e7a03c0-355f-5b94-8b9a-a3d79f643420,6388,SDF2,https://www.ncbi.nlm.nih.gov/gene/6388
da31cf0f-05a0-581b-be0a-09e00931e761,56886,UGGT1,https://www.ncbi.nlm.nih.gov/gene/56886
41316777-e649-5413-a18b-660263243b2f,3417,IDH1,https://www.ncbi.nlm.nih.gov/gene/3417
630449a7-f366-5f59-a593-a06a044cfba9,5264,PHYH,https://www.ncbi.nlm.nih.gov/gene/5264
c7a4e342-dc67-54d9-b431-8ac51cd9a087,51166,AADAT,https://www.ncbi.nlm.nih.gov/gene/51166
382ea55b-2c34-5e13-9fac-3c0a46c291d0,2806,GOT2,https://www.ncbi.nlm.nih.gov/gene/2806
bec0f20c-6b9f-5d1b-a7f3-363fdba30098,92259,MRPS36,https://www.ncbi.nlm.nih.gov/gene/92259
85f93663-7bfc-5cea-8744-1fe53197a376,2805,GOT1,https://www.ncbi.nlm.nih.gov/gene/2805
9fc5d32f-4926-5515-825b-dcb1d8d8e16e,3418,IDH2,https://www.ncbi.nlm.nih.gov/gene/3418
1a3b29f7-af1f-5f42-b2c9-f7ccdc26786d,137872,ADHFE1,https://www.ncbi.nlm.nih.gov/gene/137872
01e37b03-7a61-5ac6-b1f7-6de98c1e2c19,84706,GPT2,https://www.ncbi.nlm.nih.gov/gene/84706
6892f315-76f3-5054-899d-13c454ede42c,6898,TAT,https://www.ncbi.nlm.nih.gov/gene/6898
4112141e-131b-5035-ab4c-7bab01050cc8,1743,DLST,https://www.ncbi.nlm.nih.gov/gene/1743
dbed0c99-d538-5ac4-b8c6-a0f4e1c22d58,79944,L2HGDH,https://www.ncbi.nlm.nih.gov/gene/79944
48f73f1c-a0b8-55af-9c7a-c6336eec7262,728294,D2HGDH,https://www.ncbi.nlm.nih.gov/gene/728294
29c91c01-2a61-5fee-a2e5-3332ba645a46,4967,OGDH,https://www.ncbi.nlm.nih.gov/gene/4967
302b6774-437a-5885-b58c-5b55a03c104b,10861,SLC26A1,https://www.ncbi.nlm.nih.gov/gene/10861
58cf6ab3-3335-55cd-b474-530f5c59b8aa,51000,SLC35B3,https://www.ncbi.nlm.nih.gov/gene/51000
5138964d-595f-58a8-9ebd-6f068ad2a2b4,1836,SLC26A2,https://www.ncbi.nlm.nih.gov/gene/1836
322946b8-a84e-59b6-aaa9-526f62ae2799,347734,SLC35B2,https://www.ncbi.nlm.nih.gov/gene/347734
53e569a0-b68d-558c-a9a9-1174aaba2d8b,9061,PAPSS1,https://www.ncbi.nlm.nih.gov/gene/9061
6f1b42de-0555-5026-9846-1c3d6c17caa0,9060,PAPSS2,https://www.ncbi.nlm.nih.gov/gene/9060
713c609f-f4db-5e32-8968-bed76a611c99,84836,ABHD14B,https://www.ncbi.nlm.nih.gov/gene/84836
0ab05434-da7b-5220-b633-b54a90016f34,8459,TPST2,https://www.ncbi.nlm.nih.gov/gene/8459
50948106-e3e6-5659-b40e-4612a85a0d48,6820,SULT2B1,https://www.ncbi.nlm.nih.gov/gene/6820
2bb8bd1e-e217-5630-9747-b5beee86c1fa,27284,SULT1B1,https://www.ncbi.nlm.nih.gov/gene/27284
fe99e0fe-6138-5c58-999b-4026822bddb8,8460,TPST1,https://www.ncbi.nlm.nih.gov/gene/8460
639ffab8-0f8f-53d8-9ec8-a9740415b89b,391365,SULT6B1,https://www.ncbi.nlm.nih.gov/gene/391365
4179dd1d-eaf6-5ba5-95c3-4c0b250e4cf0,6822,SULT2A1,https://www.ncbi.nlm.nih.gov/gene/6822
58c7d114-7551-5682-9f6c-29cd163f0415,27233,SULT1C4,https://www.ncbi.nlm.nih.gov/gene/27233
058e0fb2-9e6b-5051-ba18-c2e0fdb5d62d,6799,SULT1A2,https://www.ncbi.nlm.nih.gov/gene/6799
341b28a9-a13d-5b38-9477-282608ceb0d3,6817,SULT1A1,https://www.ncbi.nlm.nih.gov/gene/6817
cb15c11a-5e0f-5f50-9410-bfac92ef0549,442038,SULT1C3,https://www.ncbi.nlm.nih.gov/gene/442038
63a34d1b-9c47-5621-918f-144a903a2ac7,6819,SULT1C2,https://www.ncbi.nlm.nih.gov/gene/6819
148c633c-a843-5c7d-974f-59faaf7c6734,6783,SULT1E1,https://www.ncbi.nlm.nih.gov/gene/6783
2619b23f-22e6-529d-b2bf-fc240d7e2de8,5167,ENPP1,https://www.ncbi.nlm.nih.gov/gene/5167
3dd718ee-e0d0-551e-9c5d-16c53c132a57,54928,BPNT2,https://www.ncbi.nlm.nih.gov/gene/54928
4abbfcf3-6f98-5911-9f7a-e283e69e0827,10380,BPNT1,https://www.ncbi.nlm.nih.gov/gene/10380
e54d7cf7-f568-5ec1-89ee-45d73f17e80b,25830,SULT4A1,https://www.ncbi.nlm.nih.gov/gene/25830
55b11be9-154c-5a1e-bd53-b3485e9010a7,445329,SULT1A4,https://www.ncbi.nlm.nih.gov/gene/445329
ce28243b-c03d-5ec6-9457-3070d8e44fb7,6818,SULT1A3,https://www.ncbi.nlm.nih.gov/gene/6818
8ad1aeb0-9c27-56d3-b9f3-42989d2071b2,5976,UPF1,https://www.ncbi.nlm.nih.gov/gene/5976
83f8073d-01f0-549e-9c2d-f7ddf08eb681,131405,TRIM71,https://www.ncbi.nlm.nih.gov/gene/131405
042da43b-0d39-5878-9531-9f655429cb9f,149041,RC3H1,https://www.ncbi.nlm.nih.gov/gene/149041
46362d31-cf70-5a9c-85ef-be076a80458a,677,ZFP36L1,https://www.ncbi.nlm.nih.gov/gene/677
9741401b-a410-5281-8d2e-e352cdcdcd50,678,ZFP36L2,https://www.ncbi.nlm.nih.gov/gene/678
e4d71d20-b421-5b4b-bd9a-090f226c7cad,4343,MOV10,https://www.ncbi.nlm.nih.gov/gene/4343
5cc47eac-441e-573c-b4fd-f36abf41ec15,340152,ZC3H12D,https://www.ncbi.nlm.nih.gov/gene/340152
ac877f72-f7b2-5af5-9d17-f185402afa3f,8570,KHSRP,https://www.ncbi.nlm.nih.gov/gene/8570
8ba8fc19-50b0-5601-8828-9fd6782a940d,7538,ZFP36,https://www.ncbi.nlm.nih.gov/gene/7538
4830ad4a-d42f-532b-97e4-3f2839618fe3,80149,ZC3H12A,https://www.ncbi.nlm.nih.gov/gene/80149
45a72de1-8530-58e5-936e-2f441c818ac8,170506,DHX36,https://www.ncbi.nlm.nih.gov/gene/170506
ffc4c957-fbbc-51b6-a063-edc0a519f890,373863,DND1,https://www.ncbi.nlm.nih.gov/gene/373863
866d4821-97ef-5a26-841c-682f9ef6bfa9,84069,PLEKHN1,https://www.ncbi.nlm.nih.gov/gene/84069
8ac51978-e26d-5db1-90d8-9f6d121205b4,221662,RBM24,https://www.ncbi.nlm.nih.gov/gene/221662
b207b967-2238-57ab-ba8c-a53972af8b40,23435,TARDBP,https://www.ncbi.nlm.nih.gov/gene/23435
3ce7228e-7239-52db-92ef-a6b74c7e9f39,22849,CPEB3,https://www.ncbi.nlm.nih.gov/gene/22849
2aef324e-a278-586e-8146-157c9c710b3f,90806,ANGEL2,https://www.ncbi.nlm.nih.gov/gene/90806
5a9bee98-049c-5202-93aa-84202c2d9db8,114609,TIRAP,https://www.ncbi.nlm.nih.gov/gene/114609
a44640b3-c52a-54e3-9762-2a461029a3b3,57135,DAZ4,https://www.ncbi.nlm.nih.gov/gene/57135
f1150325-b53e-552f-b9c3-cb11c2dbb956,57054,DAZ3,https://www.ncbi.nlm.nih.gov/gene/57054
e1505e4b-3459-5a93-ae06-88ba84eb97d4,8531,YBX3,https://www.ncbi.nlm.nih.gov/gene/8531
a1a6cadc-6723-5956-abfc-2f7687a494a1,57055,DAZ2,https://www.ncbi.nlm.nih.gov/gene/57055
005f1234-4a9a-5314-8c61-b22d60cea4b9,1994,ELAVL1,https://www.ncbi.nlm.nih.gov/gene/1994
eca37dde-148e-5bef-a06d-3c45e0a386eb,1617,DAZ1,https://www.ncbi.nlm.nih.gov/gene/1617
81c9a003-0d1c-57be-a186-bb51177ff0b4,1996,ELAVL4,https://www.ncbi.nlm.nih.gov/gene/1996
05e440b3-2c3b-5df0-a462-cb4630db48cf,1432,MAPK14,https://www.ncbi.nlm.nih.gov/gene/1432
f822b420-b342-5ea7-ac2e-81422ea39ee9,4615,MYD88,https://www.ncbi.nlm.nih.gov/gene/4615
4c887f4f-6f9f-57d9-804e-1a9d15c1fdfb,1618,DAZL,https://www.ncbi.nlm.nih.gov/gene/1618
771c6a29-44ab-5d5c-9a2f-2a5ca2db715d,66037,BOLL,https://www.ncbi.nlm.nih.gov/gene/66037
ccdccca9-e4fc-535c-9ad8-9ce0a94c5257,9261,MAPKAPK2,https://www.ncbi.nlm.nih.gov/gene/9261
2d66053b-e652-5116-9ff7-519adc714da6,3183,HNRNPC,https://www.ncbi.nlm.nih.gov/gene/3183
c0481270-48ea-5efb-8f40-a676e3fee6d8,10949,HNRNPA0,https://www.ncbi.nlm.nih.gov/gene/10949
fe60d478-ca30-5311-88d0-963d826956e3,5636,PRPSAP2,https://www.ncbi.nlm.nih.gov/gene/5636
bf50db62-7986-5ee9-82e8-8b5c73eba9ab,5634,PRPS2,https://www.ncbi.nlm.nih.gov/gene/5634
8d1f475d-07b6-584e-ba93-6d3741f99475,5635,PRPSAP1,https://www.ncbi.nlm.nih.gov/gene/5635
198d7a96-97ac-5dfa-ba9b-12cdad1e998f,5631,PRPS1,https://www.ncbi.nlm.nih.gov/gene/5631
da612acd-906a-594f-81d1-4233f96073a3,221823,PRPS1L1,https://www.ncbi.nlm.nih.gov/gene/221823
4fe264b9-4d4b-5914-9f44-3f13e2cb13a3,2976,GTF3C2,https://www.ncbi.nlm.nih.gov/gene/2976
b94f466a-dff0-579e-8fa9-a6f18260db8c,9330,GTF3C3,https://www.ncbi.nlm.nih.gov/gene/9330
b47412c4-3c48-5836-8500-cc5a527fef33,9329,GTF3C4,https://www.ncbi.nlm.nih.gov/gene/9329
41d7fa44-641d-558e-a68f-9585c7e9f23c,9328,GTF3C5,https://www.ncbi.nlm.nih.gov/gene/9328
3b5b144e-2c26-5775-b441-5fea37b30f05,112495,GTF3C6,https://www.ncbi.nlm.nih.gov/gene/112495
e2deb0c6-8897-537b-a0fe-0cfadbbc8637,2975,GTF3C1,https://www.ncbi.nlm.nih.gov/gene/2975
956eb723-0fe3-5791-a0bc-02ad21f7848c,8732,RNGTT,https://www.ncbi.nlm.nih.gov/gene/8732
c351927d-6b02-58bb-addc-251e027a1ad6,22916,NCBP2,https://www.ncbi.nlm.nih.gov/gene/22916
d1da9220-a3bb-566b-8c9a-c395edd7f502,4686,NCBP1,https://www.ncbi.nlm.nih.gov/gene/4686
96f4f5ba-b108-5bda-b47b-e0bdb72a9884,2965,GTF2H1,https://www.ncbi.nlm.nih.gov/gene/2965
5e1ec475-b804-5c58-81db-7eb4bb3e235e,2966,GTF2H2,https://www.ncbi.nlm.nih.gov/gene/2966
9d8a04bf-1607-55a9-ac43-85ae9e1ac9fe,2967,GTF2H3,https://www.ncbi.nlm.nih.gov/gene/2967
47bcda2b-3c0b-5b8e-ae42-e958c63d112f,2962,GTF2F1,https://www.ncbi.nlm.nih.gov/gene/2962
c152c28d-4a97-57c4-bf24-6e25dd39eb89,2963,GTF2F2,https://www.ncbi.nlm.nih.gov/gene/2963
67d5b747-b32e-5fde-b14e-7d8040cc51d0,2968,GTF2H4,https://www.ncbi.nlm.nih.gov/gene/2968
f22ad5d6-382e-502d-8c85-b67ed24d5a6f,6829,SUPT5H,https://www.ncbi.nlm.nih.gov/gene/6829
003428f1-575d-5bee-8335-288208314865,404672,GTF2H5,https://www.ncbi.nlm.nih.gov/gene/404672
f6fdae68-66c6-59bd-ba04-488f5b9e5b83,1022,CDK7,https://www.ncbi.nlm.nih.gov/gene/1022
5d509b2d-d12f-5d4c-b146-1e6eb9e97a38,2068,ERCC2,https://www.ncbi.nlm.nih.gov/gene/2068
835ac214-6c1a-56c3-8c61-ccf0573fc1ef,2071,ERCC3,https://www.ncbi.nlm.nih.gov/gene/2071
8b1820db-63ad-5351-8766-9be00a589b3f,4331,MNAT1,https://www.ncbi.nlm.nih.gov/gene/4331
ef7c9a61-670b-580e-9bd6-54bd3f4783b0,83640,RAMAC,https://www.ncbi.nlm.nih.gov/gene/83640
ff618058-7a3e-52b6-95ce-dddb82d9a33f,8731,RNMT,https://www.ncbi.nlm.nih.gov/gene/8731
074f7f41-c76e-5de5-8963-817667bb7d1c,902,CCNH,https://www.ncbi.nlm.nih.gov/gene/902
9a199b7e-d439-52ea-9187-0fc01e7977a7,5430,POLR2A,https://www.ncbi.nlm.nih.gov/gene/5430
64c3cfc0-4b8b-53d7-bf37-c3755f0ec566,5431,POLR2B,https://www.ncbi.nlm.nih.gov/gene/5431
263e26fe-c746-5d52-8e3e-356547abc767,5432,POLR2C,https://www.ncbi.nlm.nih.gov/gene/5432
d4b59628-899d-54f8-8f4e-0ccf1ab081a7,5433,POLR2D,https://www.ncbi.nlm.nih.gov/gene/5433
100d194e-e9bb-5444-a902-7d5ed520b679,5434,POLR2E,https://www.ncbi.nlm.nih.gov/gene/5434
3fe8ff34-c6f5-599d-8fca-fe03ff53ff01,5435,POLR2F,https://www.ncbi.nlm.nih.gov/gene/5435
5ee74bfd-d45e-57ad-b5d7-b1048d5811f1,5436,POLR2G,https://www.ncbi.nlm.nih.gov/gene/5436
c1b18198-17c9-53db-b366-cc4e2681f0f0,5437,POLR2H,https://www.ncbi.nlm.nih.gov/gene/5437
f393eda8-79e2-5e37-8c07-5746465e799d,5438,POLR2I,https://www.ncbi.nlm.nih.gov/gene/5438
788f3364-82ab-5c0f-86eb-00eca5cff142,5439,POLR2J,https://www.ncbi.nlm.nih.gov/gene/5439
027b6fc0-1db2-57c0-b2f8-0f7122b88706,23070,CMTR1,https://www.ncbi.nlm.nih.gov/gene/23070
5c4ae21e-fabd-58c2-8dfe-a5929a171f79,5440,POLR2K,https://www.ncbi.nlm.nih.gov/gene/5440
195120bb-f558-5196-a94b-27e99b19941e,55783,CMTR2,https://www.ncbi.nlm.nih.gov/gene/55783
2ceaf3af-0745-52bf-8a90-9dd4400e6ffc,5441,POLR2L,https://www.ncbi.nlm.nih.gov/gene/5441
a52e76a3-3a70-5f3b-b602-7cf98878384d,47,ACLY,https://www.ncbi.nlm.nih.gov/gene/47
97f0ceb6-a679-5752-afe4-9a9a918b47b8,5161,PDHA2,https://www.ncbi.nlm.nih.gov/gene/5161
0511434f-adb5-5b56-bf21-e24168c638e4,5160,PDHA1,https://www.ncbi.nlm.nih.gov/gene/5160
c8eb628d-b448-5462-81b2-44e470ee9deb,38,ACAT1,https://www.ncbi.nlm.nih.gov/gene/38
787a869e-5f77-539b-b199-331c2600cb04,5162,PDHB,https://www.ncbi.nlm.nih.gov/gene/5162
ea1bbefb-53d2-5278-9711-26d468f7dc51,23181,DIP2A,https://www.ncbi.nlm.nih.gov/gene/23181
424e553c-d3aa-5a3f-802d-64ef6bd9a14e,79717,PPCS,https://www.ncbi.nlm.nih.gov/gene/79717
9c3366c1-ecc4-5713-9c70-a58935400679,23417,MLYCD,https://www.ncbi.nlm.nih.gov/gene/23417
8d463f6b-2219-5666-b6c2-03d975683ed2,1737,DLAT,https://www.ncbi.nlm.nih.gov/gene/1737
01987dc2-88c8-5d9f-b775-b8f020c2100e,84532,ACSS1,https://www.ncbi.nlm.nih.gov/gene/84532
07d74e58-09fb-59c7-9bf0-e2abceae8efc,8050,PDHX,https://www.ncbi.nlm.nih.gov/gene/8050
92ea615b-db6d-5d7a-a8bd-98edee230ebd,1738,DLD,https://www.ncbi.nlm.nih.gov/gene/1738
491f8348-8363-5d28-ad80-6bdb90f1bb0f,4598,MVK,https://www.ncbi.nlm.nih.gov/gene/4598
bd062062-3183-5ab9-864d-1b56dfc9b51e,3158,HMGCS2,https://www.ncbi.nlm.nih.gov/gene/3158
9a491c60-7762-559d-91ce-d81b22c7af40,3157,HMGCS1,https://www.ncbi.nlm.nih.gov/gene/3157
195c2959-8c1e-5f6a-a042-d5e461c55cec,283927,NUDT7,https://www.ncbi.nlm.nih.gov/gene/283927
31304a34-1d01-5aba-891e-ebcd69002463,32,ACACB,https://www.ncbi.nlm.nih.gov/gene/32
a9742220-b820-5b27-b216-9449c5edc5e7,31,ACACA,https://www.ncbi.nlm.nih.gov/gene/31
e407b057-8ec8-5b89-bdab-e77937b6591b,10654,PMVK,https://www.ncbi.nlm.nih.gov/gene/10654
5d3dee84-b9a7-5f1d-8996-f4b9d1d71ad9,6999,TDO2,https://www.ncbi.nlm.nih.gov/gene/6999
e91101db-802d-5d73-bf24-f93c5ff340cf,4597,MVD,https://www.ncbi.nlm.nih.gov/gene/4597
3c630bc5-b4e5-5151-b832-8b60a91d9f03,1131,CHRM3,https://www.ncbi.nlm.nih.gov/gene/1131
7d968497-d50f-5708-80d9-66f6e3badc29,1132,CHRM4,https://www.ncbi.nlm.nih.gov/gene/1132
299fce47-86aa-5ade-98e6-19e8572cb716,1141,CHRNB2,https://www.ncbi.nlm.nih.gov/gene/1141
ece6b13d-d2ad-5b9b-8eca-a85c37e46300,1128,CHRM1,https://www.ncbi.nlm.nih.gov/gene/1128
470c51a2-49b9-5ab9-adc6-457f14d786a3,1129,CHRM2,https://www.ncbi.nlm.nih.gov/gene/1129
f55ea8ec-fd45-5afc-94e2-efef34a0d07f,1136,CHRNA3,https://www.ncbi.nlm.nih.gov/gene/1136
c6ffed1c-84d7-5d02-b5b3-40dc8d0ec46a,1133,CHRM5,https://www.ncbi.nlm.nih.gov/gene/1133
b61bd4df-85d7-54d6-bbe2-f2faede8b7ea,1139,CHRNA7,https://www.ncbi.nlm.nih.gov/gene/1139
443a530b-57d3-50a1-afd5-082b14faca4a,432355,SLURP2,https://www.ncbi.nlm.nih.gov/gene/432355
1bcd5519-ba46-5463-8cf6-f04a84f58dc3,156,GRK2,https://www.ncbi.nlm.nih.gov/gene/156
f679053f-1791-5020-a258-0c28f5961cfa,2782,GNB1,https://www.ncbi.nlm.nih.gov/gene/2782
8e78a3e2-4d8d-5058-93ee-4d3fe27425ad,2767,GNA11,https://www.ncbi.nlm.nih.gov/gene/2767
312ae5d5-bf3d-51b9-aed2-fc3356e8920d,116372,LYPD1,https://www.ncbi.nlm.nih.gov/gene/116372
eb2da4ce-b186-53e4-8942-5726949142c0,2776,GNAQ,https://www.ncbi.nlm.nih.gov/gene/2776
7d73964d-8c11-5ddd-8343-f10694dc55b8,6001,RGS10,https://www.ncbi.nlm.nih.gov/gene/6001
c1d24aa7-f3ab-55af-8fd1-8fa8f0f034da,58530,LY6G6D,https://www.ncbi.nlm.nih.gov/gene/58530
75c4a016-5359-5700-a029-72396518db8c,8851,CDK5R1,https://www.ncbi.nlm.nih.gov/gene/8851
4646c3b4-53ab-551f-b565-2c6248b1fb6b,4062,LY6H,https://www.ncbi.nlm.nih.gov/gene/4062
0b55cf5b-d3bf-521f-8685-5dda22d3edc0,85397,RGS8,https://www.ncbi.nlm.nih.gov/gene/85397
2b6ceca3-43d6-5eba-ad94-d53cb8801971,23236,PLCB1,https://www.ncbi.nlm.nih.gov/gene/23236
522357b0-56ca-5dd0-a195-95eb9544cfc5,375790,AGRN,https://www.ncbi.nlm.nih.gov/gene/375790
e4751378-be91-5c3c-ac32-010fd3b2f7b1,5244,ABCB4,https://www.ncbi.nlm.nih.gov/gene/5244
a6bbbb48-4ad7-5fad-b125-3c6940ac678f,85413,SLC22A16,https://www.ncbi.nlm.nih.gov/gene/85413
e7b4b9e1-a489-5a7a-9507-4849640cf289,200931,SLC51A,https://www.ncbi.nlm.nih.gov/gene/200931
5d50b81f-650c-5d50-9578-027ab4e55518,54659,UGT1A3,https://www.ncbi.nlm.nih.gov/gene/54659
e12844d8-0a96-52a6-b257-249a6fe2b896,51738,GHRL,https://www.ncbi.nlm.nih.gov/gene/51738
e04f6e99-323f-5637-b354-215d966f44ef,123264,SLC51B,https://www.ncbi.nlm.nih.gov/gene/123264
a8adf6de-64b3-5026-8487-55d2ac580195,1814,DRD3,https://www.ncbi.nlm.nih.gov/gene/1814
3f125a25-753d-5543-85b7-a3fa19a6b32a,9368,SLC9A3R1,https://www.ncbi.nlm.nih.gov/gene/9368
19e155d7-440c-518e-b7e1-04ec68436928,65010,SLC26A6,https://www.ncbi.nlm.nih.gov/gene/65010
dfdc6134-ea1b-5f3a-bc5a-ad2bb50e15fe,6505,SLC1A1,https://www.ncbi.nlm.nih.gov/gene/6505
6d7311a9-e7d8-52a0-9a8a-eef08ba77961,6506,SLC1A2,https://www.ncbi.nlm.nih.gov/gene/6506
2f285427-745c-59af-a2de-1a39c9805abd,11230,PRAF2,https://www.ncbi.nlm.nih.gov/gene/11230
f5f8fdac-8238-548f-8fe1-7d6fda459684,6507,SLC1A3,https://www.ncbi.nlm.nih.gov/gene/6507
fac84360-6924-5ffd-9f19-c9937d7f932c,6540,SLC6A13,https://www.ncbi.nlm.nih.gov/gene/6540
09ae538f-5f60-56f6-b1fe-87878010650f,6529,SLC6A1,https://www.ncbi.nlm.nih.gov/gene/6529
8acfa544-5403-53d3-9eb5-a30324fab328,6511,SLC1A6,https://www.ncbi.nlm.nih.gov/gene/6511
0147590d-7c0b-5a22-be51-8034c59dc246,6533,SLC6A6,https://www.ncbi.nlm.nih.gov/gene/6533
2220176d-7029-5d43-be0e-3657cc67cbf8,10755,GIPC1,https://www.ncbi.nlm.nih.gov/gene/10755
65a2c780-d99e-54fc-840e-0fa63c8db5fc,83733,SLC25A18,https://www.ncbi.nlm.nih.gov/gene/83733
7b0e3df2-5c58-5f6f-be62-74a291d9d735,2697,GJA1,https://www.ncbi.nlm.nih.gov/gene/2697
2ba19d04-0809-5a9b-a643-95c18d09df65,55144,LRRC8D,https://www.ncbi.nlm.nih.gov/gene/55144
88b92282-097e-5892-b5cd-3cd18d29d197,10550,ARL6IP5,https://www.ncbi.nlm.nih.gov/gene/10550
e19f88c4-e009-5292-af10-66a655c6fa29,80131,LRRC8E,https://www.ncbi.nlm.nih.gov/gene/80131
e8e40efd-78b0-5ea4-9d2e-5ac1a88361a1,79751,SLC25A22,https://www.ncbi.nlm.nih.gov/gene/79751
ef5ae59e-d179-5a67-9843-9cf6206dd236,10165,SLC25A13,https://www.ncbi.nlm.nih.gov/gene/10165
b9b2da40-3189-54e0-86a7-dc4d4e47cf63,8604,SLC25A12,https://www.ncbi.nlm.nih.gov/gene/8604
acffbe87-033f-583c-bdb5-8644d317de43,55971,BAIAP2L1,https://www.ncbi.nlm.nih.gov/gene/55971
36c88fe1-ff4b-587f-88d0-3fddb5826e97,80115,BAIAP2L2,https://www.ncbi.nlm.nih.gov/gene/80115
c47c8024-4aba-56ae-8df0-374ed92d8ea6,3936,LCP1,https://www.ncbi.nlm.nih.gov/gene/3936
cc101fe2-1f08-5100-8f73-ab687a062449,1809,DPYSL3,https://www.ncbi.nlm.nih.gov/gene/1809
51ce9cf3-9668-525c-9163-149de85dbd04,2316,FLNA,https://www.ncbi.nlm.nih.gov/gene/2316
d7a32116-7223-514c-acea-d351a7543cbb,2620,GAS2,https://www.ncbi.nlm.nih.gov/gene/2620
efba7a09-a745-5d3b-a0c4-672976cc8dc9,246176,GAS2L2,https://www.ncbi.nlm.nih.gov/gene/246176
c9aa5c32-9a82-5953-9582-1ffefb7383e0,199,AIF1,https://www.ncbi.nlm.nih.gov/gene/199
fa9926ca-fda9-5563-b6ec-18f73ebb9872,10458,BAIAP2,https://www.ncbi.nlm.nih.gov/gene/10458
eadcc39c-9b25-563d-a71b-1a2388c6ddbd,283431,GAS2L3,https://www.ncbi.nlm.nih.gov/gene/283431
d4676038-db48-531e-baf6-5b7e6a22f7d0,2059,EPS8,https://www.ncbi.nlm.nih.gov/gene/2059
8457fdb7-cc84-5fd7-9adf-3adfac5fcd5e,10634,GAS2L1,https://www.ncbi.nlm.nih.gov/gene/10634
09a25820-8ce9-50cf-bd8d-b74491ae3ad8,2934,GSN,https://www.ncbi.nlm.nih.gov/gene/2934
e132a6eb-4971-5e42-9d46-32376f7d9f93,5770,PTPN1,https://www.ncbi.nlm.nih.gov/gene/5770
